ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
1875,60,20605.440977279824,0.035770950993519915,1,403,6705,1556,7858
1876,36,57303.43002547327,0.27717332691371366,1,1916,46493,1621,46198
1877,22,21492.03857511989,0.5199664625718825,0,12,0,0,-12
1878,52,31507.390387082807,0.1423672987857469,0,23,0,0,-23
1879,18,23550.499249336965,0.13150391824132723,1,946,7704,1411,8169
1880,36,28180.217398785775,0.0835739781497204,1,136,7455,1484,8803
1881,62,24272.052859399148,0.09884650929022563,1,133,36769,1541,38177
1882,45,26721.010017019027,0.067912516401975,1,17,7913,1354,9250
1883,20,20589.802738866732,0.037281810571089855,0,5,0,0,-5
1884,32,21382.960574325734,0.0441159818040389,1,342,8539,1492,9689
1885,33,21611.64904936523,0.298715820445522,0,6,0,0,-6
1886,21,23834.085043049025,0.3197362500897823,1,943,8754,1450,9261
1887,30,35281.916205884096,0.02329618963602915,1,226,6118,1377,7269
1888,59,28778.591835335355,0.047830459426844316,0,82,0,0,-82
1889,23,22529.142860769552,0.06755315491181202,1,266,5594,1341,6669
1890,49,22361.031890405662,0.007091383837290756,1,439,26339,3422,29322
1891,46,21373.29711744043,0.0026674743561598204,1,1577,9438,1843,9704
1892,69,25614.149943757395,0.012342456465105213,1,1326,5327,1432,5433
1893,53,25471.627736347924,0.07327820988144562,1,744,6666,1820,7742
1894,21,25864.873942303457,0.031180829720849203,1,1641,6098,3246,7703
1895,73,24369.612584342427,0.2006821898379832,1,186,19998,2157,21969
1896,64,22398.89488946599,0.04812333523041101,1,514,8010,1650,9146
1897,37,40966.173799265,0.004289029689021374,0,33,0,0,-33
1898,20,32527.56103931631,0.1478554760408219,1,578,10702,2460,12584
1899,43,22176.940870337836,0.2821881005070482,1,259,5864,1344,6949
1900,30,22623.739066190643,0.252321628414846,0,4,0,0,-4
1901,21,24248.510394151584,0.1474063284658608,1,465,7636,1549,8720
1902,50,24114.440776345637,0.09919919112031021,1,586,6895,1590,7899
1903,37,35742.08020072369,0.026592987046753874,1,599,8691,1645,9737
1904,23,46536.7967210175,0.18764149459511834,1,154,6959,1736,8541
1905,43,67201.22274656703,0.07097171121897661,1,323,6319,1962,7958
1906,66,24588.461722827822,0.41364396720177765,1,110,6374,1551,7815
1907,41,23231.089401752077,0.08005230582252645,1,118,13395,2615,15892
1908,39,22049.22191789367,0.16795082776422882,0,63,0,0,-63
1909,32,25315.09203315424,0.015286305240250797,1,582,8892,2022,10332
1910,21,32282.78600242332,0.2867913363329136,1,2025,9827,1381,9183
1911,37,29407.984224273583,0.05785384388883424,1,194,7107,2322,9235
1912,40,20153.473578238216,0.034667118921120725,1,591,6913,2003,8325
1913,22,40116.26090441618,0.06984889443950039,1,979,7819,1936,8776
1914,44,22818.74083605109,0.06558864591991884,0,124,0,0,-124
1915,29,23836.522257442477,0.0791380956224674,1,1037,6337,1934,7234
1916,47,27747.85977632985,0.24925289905960257,1,953,6145,1397,6589
1917,52,34167.60027094282,0.015912618310926337,1,656,7291,1432,8067
1918,28,21839.144100850994,0.0585210216689254,1,344,7302,1623,8581
1919,70,22714.444300060284,0.1749091074622179,1,1766,24564,1834,24632
1920,25,29012.586706486774,0.05591638884250603,1,173,47084,5978,52889
1921,23,27003.96702303748,0.01547277400753946,1,410,5535,1906,7031
1922,38,24414.931210976647,0.0194376932323084,1,141,17393,1559,18811
1923,63,30405.603906104327,0.0816669353102947,0,12,0,0,-12
1924,46,29600.728283049913,0.07485225429414488,1,121,5318,1795,6992
1925,22,23856.5058123538,0.07100276245324325,1,51,16617,2773,19339
1926,73,26516.613670248382,0.01241015149418422,0,339,0,0,-339
1927,35,20501.765675952098,0.08327576838519565,1,901,10276,1801,11176
1928,53,21363.242136129702,0.15719184732739291,1,101,5858,1354,7111
1929,43,22331.434813945998,0.07196098301777386,1,1076,6694,2991,8609
1930,28,28562.304183203756,0.04649608593033289,1,3761,6204,2645,5088
1931,53,20475.417044959548,0.32079710840000625,0,64,0,0,-64
1932,54,20205.807599554202,0.16325251427479576,0,49,0,0,-49
1933,38,26163.153024597457,0.1019340073200388,1,268,6328,2223,8283
1934,26,21723.429657254303,0.009695453447262498,0,66,0,0,-66
1935,20,21248.151509076015,0.0004918740736793884,1,112,6622,1939,8449
1936,20,21034.720665413173,0.0953636901274786,1,707,5738,1557,6588
1937,26,20999.289694754207,0.06389735431208596,1,532,8231,1911,9610
1938,32,22911.783546678373,0.1764163143389564,1,96,6229,1569,7702
1939,43,30583.277165139927,0.11096696002572455,1,122,6836,2081,8795
1940,55,31880.44174393725,0.09228259781355092,1,675,8209,1394,8928
1941,42,27323.091421804736,0.1259885809622731,1,534,10851,1389,11706
1942,75,34978.914897851944,0.12124647146379483,1,340,6551,1844,8055
1943,27,38771.598430134545,0.06577726607199652,1,1044,42951,2395,44302
1944,36,22392.997430159136,0.6757866123782633,0,8,0,0,-8
1945,26,58788.31124185435,0.07767292506532424,1,524,6599,1415,7490
1946,71,23969.83015571359,0.02275721216212288,1,1328,9033,1806,9511
1947,35,25353.682606010083,0.06635034279730369,1,852,10261,2164,11573
1948,18,23835.558239973165,0.38227671842493494,1,188,6969,2647,9428
1949,37,53904.32804234499,0.017171800641655317,1,208,10946,1404,12142
1950,73,26790.54124240253,0.04811814797967049,1,142,5902,1634,7394
1951,67,26150.976134553737,0.21567557630606454,1,751,12297,1681,13227
1952,24,22743.175729156097,0.1447398164581235,0,85,0,0,-85
1953,22,88534.21895001306,0.07132118985807144,1,197,8296,1819,9918
1954,36,26903.671540172752,0.3627617499419395,1,58,14626,1618,16186
1955,32,20540.083764804276,0.23197104441393374,1,529,15837,1386,16694
1956,22,30391.612440462755,0.06227639906073728,1,904,6428,2588,8112
1957,31,24311.137418022292,0.02581813277032714,1,4044,9807,1398,7161
1958,26,23025.475832612097,0.13273684835134952,1,568,6016,2294,7742
1959,35,27246.108042983025,0.011163040683488721,1,912,7893,3124,10105
1960,54,29416.839032460066,0.18433346191787847,1,2043,5318,1420,4695
1961,48,22654.72356122919,0.1622501822899083,0,61,0,0,-61
1962,53,36872.00201574522,0.12042692369217736,1,352,5317,2636,7601
1963,69,21398.390820245713,0.11562455014454043,1,604,11519,1352,12267
1964,30,24943.28578952628,0.007820694838024068,1,139,46779,1371,48011
1965,22,24869.5520653008,0.17284417499671037,1,91,10240,1684,11833
1966,26,24619.765262932844,0.062304736859028,1,514,6342,1853,7681
1967,30,22021.21690432155,0.008159477966720178,1,973,15198,1358,15583
1968,75,45231.2104999063,0.08058585303880106,0,78,0,0,-78
1969,61,30964.702828687165,0.01903081203891895,1,237,17512,1558,18833
1970,41,27004.156845051944,0.0530333762095,0,8,0,0,-8
1971,57,31892.683243354106,0.15843231583759074,0,11,0,0,-11
1972,19,21669.257353728957,0.04013828829995583,1,214,5434,2892,8112
1973,43,20364.331702047948,0.40846461534256207,0,123,0,0,-123
1974,22,20823.15073684713,0.27342341526065667,1,570,45206,1692,46328
1975,74,23435.26859932398,0.06108316604631965,1,669,6305,1388,7024
1976,18,26608.308402707422,0.20659258932767685,1,138,6398,1821,8081
1977,19,25765.896828987796,0.23085210347893922,1,273,16776,1586,18089
1978,21,118015.25750639482,0.1891795159243309,1,1045,6565,1566,7086
1979,58,26135.082434411095,0.18829103202557512,1,453,8533,1510,9590
1980,48,22503.924317211004,0.06353189016136393,1,1235,7493,3701,9959
1981,32,24050.975623368708,0.0692346064039749,1,642,31210,2472,33040
1982,38,26279.531104188933,0.057701925992657964,1,37,5725,1685,7373
1983,26,47878.761942042314,0.10482894361188907,1,86,5684,1711,7309
1984,28,25571.272073856784,0.04738221622024649,1,1533,10539,1356,10362
1985,30,20080.320583589826,0.4956926343224061,1,237,20037,1824,21624
1986,28,28427.856701647273,0.16736334854819934,0,27,0,0,-27
1987,33,21860.621734887645,0.07915939111222686,0,12,0,0,-12
1988,48,20704.275982850548,0.16125468136872784,1,688,5683,1554,6549
1989,50,26515.530071125646,0.04963886390771226,1,580,12658,2390,14468
1990,32,22397.061802771714,0.1626073556095678,1,721,16615,1614,17508
1991,18,20991.35685683167,0.39963228856317473,1,1015,5767,2352,7104
1992,32,24020.822349440234,0.0020895353814344786,1,200,6898,4501,11199
1993,38,32707.360352193213,0.22214769749100097,0,10,0,0,-10
1994,43,22099.7125382876,0.1703718182400392,1,89,7591,1435,8937
1995,65,20776.08989985563,0.03336327770489218,0,7,0,0,-7
1996,45,32849.89576363084,0.07261032392100324,0,58,0,0,-58
1997,19,26690.775231368265,0.10438995952839047,0,20,0,0,-20
1998,34,23771.62315850263,0.02137135654849153,1,252,5509,1342,6599
1999,18,28753.609529134523,0.3374814161765049,1,133,5937,2029,7833
2000,48,35525.74485506345,0.17812793916826697,0,49,0,0,-49
2001,23,23022.17976682812,0.315807880870623,0,137,0,0,-137
2002,72,23808.821063389685,0.4355321760665033,0,35,0,0,-35
2003,36,24099.811049260858,0.14471696081166585,1,283,7883,2290,9890
2004,45,24627.342641647603,0.022059827441284464,0,118,0,0,-118
2005,41,22468.221093558943,0.09033478143203807,1,459,5345,1808,6694
2006,18,22207.04612880564,0.1318172142979621,1,464,10737,1530,11803
2007,29,24154.157257529954,0.026838775863757488,0,51,0,0,-51
2008,60,38475.18964119659,0.06174688759983716,0,62,0,0,-62
2009,22,25610.90313202147,0.012344036799158622,1,595,6132,1784,7321
2010,25,22300.07047067488,0.11966137161115134,1,1929,5341,1388,4800
2011,21,21286.35736561599,0.05274339428960126,1,191,9551,1686,11046
2012,19,27534.665003884875,0.07064918800880016,1,836,16606,1351,17121
2013,43,42020.22304382799,0.3149691868795932,0,51,0,0,-51
2014,69,21670.788844448623,0.16962265676823846,1,167,5746,1800,7379
2015,32,20490.931755347796,0.132908931759407,0,128,0,0,-128
2016,50,22739.658692883193,0.05375056086593218,1,171,6351,1382,7562
2017,19,40518.82006921324,0.16359135987731763,1,585,25337,2089,26841
2018,66,27676.763473390813,0.14385547770268306,1,337,9624,1375,10662
2019,24,20038.791325306753,0.07728492967857006,0,39,0,0,-39
2020,41,53561.71983128688,0.058650951818932005,0,30,0,0,-30
2021,35,31116.927139434087,0.10543528916629588,1,464,5355,2761,7652
2022,50,33634.858516948814,0.02224820224130565,1,410,16659,2025,18274
2023,36,68657.81687221114,0.10271561616909605,1,217,5667,5855,11305
2024,40,22878.893400045916,0.3482921019730806,1,1048,6602,1739,7293
2025,64,22889.00834460482,0.17763134606596395,1,632,8666,2486,10520
2026,70,20584.60299962697,0.0950692683310128,0,39,0,0,-39
2027,29,28492.770959272355,0.01291154717804367,1,544,5334,2416,7206
2028,56,46191.89453544317,0.09088694121743979,1,465,9886,1420,10841
2029,33,27855.644979426423,0.02878075845221034,1,743,13687,1409,14353
2030,19,23642.483129770873,0.05469806361782279,1,1815,5740,1706,5631
2031,43,21172.047931396843,0.36452442483331765,0,3,0,0,-3
2032,36,27493.86342217226,0.12295955688640789,1,714,5431,1811,6528
2033,27,25818.214519433717,0.09735846942981587,1,2190,6985,2607,7402
2034,30,30516.611316669976,0.062318119180975476,1,1152,6279,2361,7488
2035,23,24235.078228580624,0.5947195651921667,1,114,8106,2001,9993
2036,30,20120.58211633353,0.008968682772337809,1,320,6602,1446,7728
2037,47,22990.694827442858,0.056898601899773804,1,419,5834,1843,7258
2038,34,20744.387274941295,0.09252750889161385,1,129,8886,1950,10707
2039,39,20113.092048130264,0.2555731707078862,1,304,7782,1439,8917
2040,23,26647.750557637093,0.027834156945659078,1,72,5521,1565,7014
2041,38,25271.19982880913,0.022082281224078463,1,13,7444,1459,8890
2042,18,20404.130466265695,0.018683535623729465,0,19,0,0,-19
2043,75,28575.317732982287,0.02162758288196594,0,36,0,0,-36
2044,66,28502.40709489371,0.09698769211642358,0,1,0,0,-1
2045,26,30902.120090868913,0.011187125545578495,0,17,0,0,-17
2046,38,22762.352547113238,0.09713111340264446,1,558,7403,1370,8215
2047,47,27073.254023010773,0.03915871988678634,1,1133,21634,1452,21953
2048,27,21501.703379236253,0.18918804576751452,1,568,5496,3464,8392
2049,39,20867.818551923694,0.20568661892981915,1,78,5609,1970,7501
2050,35,20775.94368024239,0.039432351776704566,1,343,9535,4131,13323
2051,31,20554.00709688583,0.05357641325795451,1,182,11123,1562,12503
2052,25,26276.35854012345,0.006663382627300513,1,1809,8234,1445,7870
2053,37,24773.568841493154,0.20652255597637106,1,1259,6234,1408,6383
2054,31,27252.129026114108,0.4846371097292917,1,101,6873,1476,8248
2055,30,24229.421614019466,0.031504268063762796,1,891,9322,1336,9767
2056,48,22774.555628011847,0.13006859510765983,1,956,6549,1402,6995
2057,18,45335.27207366223,0.14427168923104747,0,11,0,0,-11
2058,32,23679.206009036192,0.03354856808402706,1,331,5630,1703,7002
2059,43,20551.81407081342,0.06960640060247296,1,2022,12055,1420,11453
2060,39,26345.067823746216,0.008263182348213327,1,2124,5399,1481,4756
2061,53,51820.44408123998,7.640739844141571e-05,1,517,6942,1342,7767
2062,47,33788.07177667444,0.0308838851825048,1,254,10388,1381,11515
2063,55,54827.22731636885,0.009597950385063317,1,661,9271,2092,10702
2064,23,22342.9017089909,0.04187782037924044,1,606,13004,1550,13948
2065,26,31729.322809169404,0.029584924263754794,1,727,7377,7425,14075
2066,18,23181.74300674015,0.07707449305457754,1,1033,10748,1352,11067
2067,20,22308.274586018662,0.10144052980925566,1,1010,6656,1893,7539
2068,50,25084.798567395337,0.08847341442338491,1,401,5725,1346,6670
2069,58,32765.837870220254,0.06695853394044429,0,51,0,0,-51
2070,70,21832.849419791462,0.12245979734273695,1,1007,19153,2311,20457
2071,72,28519.42130719496,0.1779347736162637,1,732,7089,1512,7869
2072,53,23964.55084047409,0.045764319174860534,1,1280,9657,1611,9988
2073,29,23563.162738484756,0.1630670050750343,1,608,9429,1544,10365
2074,56,29303.62017753172,0.16934852498770508,1,376,7996,4272,11892
2075,72,34116.017837067666,0.04417246355937334,1,131,23092,1404,24365
2076,50,53404.135479903925,0.090569990340362,1,49,5712,2303,7966
2077,25,29603.861475908743,0.06980507916346539,1,819,8757,1651,9589
2078,54,27539.274447340827,0.13765309268030934,1,1377,5240,2826,6689
2079,51,127633.99753931942,0.05593399028856593,1,705,9367,1810,10472
2080,38,20990.2933293664,0.033773139144079214,1,336,8047,2987,10698
2081,73,26551.490833971653,0.007238429464533648,1,579,6845,3279,9545
2082,60,25024.92655573759,0.1525407642625583,0,3,0,0,-3
2083,24,21258.894084618358,0.01719171786132535,1,371,12605,1545,13779
2084,35,49140.42469005239,0.052254630314963565,0,18,0,0,-18
2085,21,27914.06281418532,0.058880823340308065,1,759,5777,1542,6560
2086,55,26786.2405834041,0.027862820626918798,1,1115,5576,1891,6352
2087,36,22428.582532215823,0.06465863610117628,0,23,0,0,-23
2088,22,24437.489877034634,0.12756150713219067,1,170,8673,1901,10404
2089,26,22604.61789861218,0.005311958140678668,1,639,5884,1503,6748
2090,18,25069.23832898202,0.2254124362628147,0,13,0,0,-13
2091,23,20580.582849880993,0.028553584168361776,1,518,8001,1366,8849
2092,36,21167.799304648142,0.0006532126711464005,1,272,5702,1829,7259
2093,52,25645.442002570246,0.00896412069962753,1,418,6439,1604,7625
2094,67,63089.343604423506,0.39860215082196737,1,348,6918,2395,8965
2095,37,31473.395223221345,0.06143130681370039,1,993,5441,2558,7006
2096,48,52815.165600869186,0.07437368867244988,1,43,7838,1496,9291
2097,64,47214.2519145439,0.0241901819242824,1,1582,5283,1493,5194
2098,26,64596.95539696979,0.29229714029042775,1,819,25910,2864,27955
2099,34,21446.91124581949,0.1855652193966249,1,122,7547,1439,8864
2100,30,30881.3273573259,0.23261419996400176,0,19,0,0,-19
2101,34,23648.72804655725,0.025525590454306153,1,184,6102,2067,7985
2102,41,26595.448889670573,0.24155146264278096,0,31,0,0,-31
2103,36,36775.133205356215,0.1923467153993561,1,202,5479,1351,6628
2104,31,23536.67535422106,0.052348216749089335,0,35,0,0,-35
2105,29,43607.12589747186,0.008619746461721436,1,795,7159,2298,8662
2106,20,20688.811488260966,0.034989811594350766,1,1120,7138,1508,7526
2107,20,28925.837224396746,0.12687164236954307,1,1010,14113,3239,16342
2108,45,23241.992948658946,0.022381892479869193,1,74,6753,1545,8224
2109,27,23019.00413482464,0.1922239164242148,1,259,5281,1907,6929
2110,36,20035.608480982566,0.03215366702138614,1,123,9688,1387,10952
2111,72,61812.57010893141,0.21295965105350018,1,250,7816,1628,9194
2112,58,39943.0533386914,0.0018234567023726193,1,145,6193,3013,9061
2113,50,23581.108462465992,0.022593817216037686,1,2610,5849,2325,5564
2114,32,25571.59085751211,0.18723985055357797,0,55,0,0,-55
2115,31,42123.895982557675,0.24440541503965457,1,834,11546,2101,12813
2116,56,22306.13262499027,0.052952091785682234,0,13,0,0,-13
2117,55,26895.484339060917,0.03255701435692798,1,275,7083,1407,8215
2118,26,21365.426218521527,0.07518470603678074,0,63,0,0,-63
2119,48,28670.01786274889,0.11430687713690085,1,198,65748,1550,67100
2120,47,21112.30947082726,0.03160465763719733,1,1391,20322,1616,20547
2121,19,36483.02604497423,0.155351322697064,0,30,0,0,-30
2122,70,20892.817861996326,0.013463563990385924,1,115,8027,1638,9550
2123,19,26410.24574169889,0.087138522634024,1,356,6841,1445,7930
2124,22,20380.87858324938,0.01016153125673789,0,157,0,0,-157
2125,33,24426.392710023967,0.3968207974675053,0,28,0,0,-28
2126,24,20280.79959696709,0.11128027395394202,1,1297,6695,2238,7636
2127,29,23265.896649586608,0.13402293991662265,0,42,0,0,-42
2128,59,23118.989109212907,0.41616419723348613,1,124,6061,1585,7522
2129,39,35965.31787601041,0.0748936504781286,0,32,0,0,-32
2130,45,20228.71485313947,0.005007341770827625,1,203,6342,1401,7540
2131,20,24539.053320904346,0.06944496612889015,1,300,5981,1518,7199
2132,22,33800.68900764181,0.314189057807447,1,321,5343,1551,6573
2133,43,20523.92137344831,0.03836621023870256,1,342,10307,4768,14733
2134,18,30279.18568073845,0.13115953999821886,1,1369,7867,5107,11605
2135,26,29424.854465144872,0.016526768627626538,1,831,5622,2523,7314
2136,66,43877.71526445439,0.14446450642289924,1,683,14696,1356,15369
2137,73,21257.76246605435,0.025481464845782016,0,87,0,0,-87
2138,65,23628.625369245496,0.05281178659057074,1,583,6593,2085,8095
2139,29,33612.55614003484,0.033420151593550725,1,1167,7126,1704,7663
2140,46,21497.678122741756,0.010206284594754507,1,153,8061,2074,9982
2141,56,20500.466868939184,0.01982690425121817,1,133,8715,1843,10425
2142,38,23107.585287533704,0.09906925293139382,1,880,15803,1466,16389
2143,29,47188.49011118146,0.10751564298732671,1,852,5266,1389,5803
2144,42,54822.96841693573,0.25239822164906245,1,331,5863,1890,7422
2145,33,28328.099123069347,0.06954840115868062,1,556,8400,1446,9290
2146,72,29669.995593592295,0.018660490061681245,1,538,88943,1622,90027
2147,67,66796.86817566822,0.12942769845292348,1,1496,13440,1936,13880
2148,18,28048.400493773577,0.2303028684206938,0,176,0,0,-176
2149,40,32278.462525438106,0.022235891877759335,1,1295,6427,2333,7465
2150,50,33541.725721401934,0.040270262172389895,1,76,7642,1874,9440
2151,45,29583.84793675592,0.19060955396192836,0,49,0,0,-49
2152,22,22411.57894532259,0.12229510346908394,1,374,7139,1908,8673
2153,25,61068.29123048639,0.022280758274772782,0,172,0,0,-172
