ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
7975,1,1,137,1510,1373
7976,0,0,11,0,-11
7977,1,1,111,1427,1316
7978,1,1,189,1524,1335
7979,0,0,2,0,-2
7980,0,0,3,0,-3
7981,1,0,5,0,-5
7982,1,1,1197,2603,1406
7983,1,1,173,1334,1161
7984,1,0,0,0,0
7985,1,0,60,0,-60
7986,0,0,7,0,-7
7987,0,0,30,0,-30
7988,1,0,19,0,-19
7989,0,0,54,0,-54
7990,1,0,151,0,-151
7991,0,0,37,0,-37
7992,0,0,75,0,-75
7993,0,0,118,0,-118
7994,1,0,35,0,-35
7995,0,0,15,0,-15
7996,1,1,234,1369,1135
7997,0,0,48,0,-48
7998,0,0,8,0,-8
7999,1,1,76,1358,1282
8000,1,1,281,1253,972
8001,0,0,34,0,-34
8002,0,0,44,0,-44
8003,1,0,10,0,-10
8004,0,0,30,0,-30
8005,1,1,1316,1342,26
8006,0,0,19,0,-19
8007,1,0,151,0,-151
8008,0,0,136,0,-136
8009,0,0,17,0,-17
8010,1,1,2098,7529,5431
8011,0,0,28,0,-28
8012,1,1,319,1233,914
8013,0,0,6,0,-6
8014,0,0,81,0,-81
8015,1,1,135,1252,1117
8016,1,1,139,1508,1369
8017,0,0,70,0,-70
8018,0,0,39,0,-39
8019,1,1,136,1206,1070
8020,0,0,117,0,-117
8021,0,0,14,0,-14
8022,1,1,1133,1283,150
8023,0,0,29,0,-29
8024,0,0,27,0,-27
8025,1,0,19,0,-19
8026,0,0,75,0,-75
8027,1,1,141,1748,1607
8028,0,0,52,0,-52
8029,1,1,903,1372,469
8030,1,0,129,0,-129
8031,0,0,85,0,-85
8032,1,1,243,1202,959
8033,0,0,2,0,-2
8034,1,0,39,0,-39
8035,1,0,59,0,-59
8036,1,0,35,0,-35
8037,0,0,149,0,-149
8038,0,0,153,0,-153
8039,1,1,278,1484,1206
8040,0,0,41,0,-41
8041,0,0,13,0,-13
8042,0,0,1,0,-1
8043,0,0,11,0,-11
8044,0,0,7,0,-7
8045,1,1,623,1278,655
8046,1,0,28,0,-28
8047,1,1,348,1243,895
8048,1,0,71,0,-71
8049,1,1,172,1232,1060
8050,1,1,373,1325,952
8051,1,1,141,1252,1111
8052,1,1,1195,1690,495
8053,0,0,123,0,-123
8054,1,0,39,0,-39
8055,0,0,130,0,-130
8056,0,0,6,0,-6
8057,0,0,28,0,-28
8058,1,1,82,1214,1132
8059,1,0,108,0,-108
8060,1,1,2114,1216,-898
8061,1,1,971,1408,437
8062,0,0,19,0,-19
8063,1,1,484,1363,879
8064,0,0,43,0,-43
8065,1,1,409,1345,936
8066,1,1,822,1342,520
8067,0,0,21,0,-21
8068,1,0,2,0,-2
8069,0,0,89,0,-89
8070,0,0,65,0,-65
8071,1,0,69,0,-69
8072,0,0,12,0,-12
8073,0,0,75,0,-75
8074,1,1,302,1312,1010
8075,1,1,322,1661,1339
8076,1,1,879,1409,530
8077,1,1,284,1717,1433
8078,1,0,8,0,-8
8079,1,1,472,1779,1307
8080,1,0,7,0,-7
8081,1,0,68,0,-68
8082,1,0,171,0,-171
8083,1,1,152,3078,2926
8084,1,1,136,1278,1142
8085,1,1,90,1380,1290
8086,1,1,1245,1297,52
8087,0,0,152,0,-152
8088,1,0,8,0,-8
8089,1,0,6,0,-6
8090,0,0,80,0,-80
8091,1,1,337,1324,987
8092,1,0,51,0,-51
8093,1,1,25,1244,1219
8094,1,1,222,1202,980
8095,1,0,24,0,-24
8096,1,1,525,1279,754
8097,1,0,130,0,-130
8098,1,0,46,0,-46
8099,0,0,0,0,0
8100,0,0,26,0,-26
8101,0,0,39,0,-39
8102,1,1,674,1985,1311
8103,1,1,480,1232,752
8104,1,1,93,1225,1132
8105,1,0,128,0,-128
8106,0,0,10,0,-10
8107,1,0,21,0,-21
8108,0,0,27,0,-27
8109,0,0,5,0,-5
8110,1,1,252,2005,1753
8111,1,1,280,1716,1436
8112,0,0,13,0,-13
8113,1,0,88,0,-88
8114,0,0,6,0,-6
8115,1,1,316,1395,1079
8116,1,0,11,0,-11
8117,1,1,935,1368,433
8118,1,0,74,0,-74
8119,0,0,33,0,-33
8120,0,0,3,0,-3
8121,0,0,19,0,-19
8122,0,0,2,0,-2
8123,0,0,17,0,-17
8124,1,0,38,0,-38
8125,1,1,612,3956,3344
8126,0,0,5,0,-5
8127,1,0,42,0,-42
8128,0,0,0,0,0
8129,0,0,116,0,-116
8130,1,1,251,1202,951
8131,0,0,17,0,-17
8132,1,0,116,0,-116
8133,0,0,29,0,-29
8134,0,0,7,0,-7
8135,0,0,27,0,-27
8136,1,1,530,1422,892
8137,1,0,0,0,0
8138,1,0,5,0,-5
8139,1,0,9,0,-9
8140,0,0,121,0,-121
8141,1,1,166,1456,1290
8142,1,0,10,0,-10
8143,0,0,27,0,-27
8144,1,0,11,0,-11
8145,1,0,67,0,-67
8146,0,0,57,0,-57
8147,0,0,15,0,-15
8148,0,0,17,0,-17
8149,1,0,170,0,-170
8150,1,0,4,0,-4
8151,0,0,35,0,-35
8152,1,0,55,0,-55
8153,1,1,134,1377,1243
8154,1,1,396,1469,1073
8155,1,0,9,0,-9
8156,1,0,103,0,-103
8157,0,0,3,0,-3
8158,1,1,237,1262,1025
8159,1,1,253,1281,1028
8160,1,0,51,0,-51
8161,1,0,29,0,-29
8162,1,0,9,0,-9
8163,0,0,44,0,-44
8164,0,0,7,0,-7
8165,1,1,157,1342,1185
8166,1,1,134,1538,1404
8167,0,0,22,0,-22
8168,1,0,6,0,-6
8169,1,0,77,0,-77
8170,0,0,23,0,-23
8171,0,0,42,0,-42
8172,1,1,1202,1212,10
8173,0,0,14,0,-14
8174,1,0,204,0,-204
8175,0,0,19,0,-19
8176,1,0,20,0,-20
8177,0,0,0,0,0
8178,1,1,718,1284,566
8179,1,1,182,1589,1407
8180,1,1,604,1222,618
8181,1,0,28,0,-28
8182,0,0,18,0,-18
8183,1,1,817,1256,439
8184,0,0,94,0,-94
8185,1,1,31,1387,1356
8186,1,0,16,0,-16
8187,0,0,16,0,-16
8188,1,0,27,0,-27
8189,1,0,10,0,-10
8190,1,0,313,0,-313
8191,0,0,20,0,-20
8192,1,1,90,1646,1556
8193,1,1,135,1254,1119
8194,0,0,2,0,-2
8195,0,0,9,0,-9
8196,0,0,24,0,-24
8197,0,0,75,0,-75
8198,1,1,566,1306,740
8199,1,0,86,0,-86
8200,1,0,31,0,-31
8201,0,0,44,0,-44
8202,0,0,1,0,-1
8203,0,0,21,0,-21
8204,0,0,26,0,-26
8205,1,0,6,0,-6
8206,0,0,30,0,-30
8207,0,0,40,0,-40
8208,0,0,2,0,-2
8209,1,0,26,0,-26
8210,0,0,55,0,-55
8211,0,0,25,0,-25
8212,1,0,22,0,-22
8213,0,0,51,0,-51
8214,1,1,277,1386,1109
8215,1,0,50,0,-50
8216,1,1,522,4026,3504
8217,1,0,39,0,-39
8218,0,0,99,0,-99
8219,1,1,1329,1788,459
8220,1,0,12,0,-12
8221,0,0,13,0,-13
8222,1,1,696,1345,649
8223,0,0,22,0,-22
8224,0,0,4,0,-4
8225,1,0,47,0,-47
8226,0,0,32,0,-32
8227,0,0,113,0,-113
8228,1,0,4,0,-4
8229,1,1,894,3034,2140
8230,0,0,20,0,-20
8231,0,0,19,0,-19
8232,1,1,996,1394,398
8233,0,0,82,0,-82
8234,0,0,66,0,-66
8235,1,0,108,0,-108
8236,0,0,108,0,-108
8237,1,0,1,0,-1
8238,0,0,52,0,-52
8239,0,0,38,0,-38
8240,1,0,66,0,-66
8241,1,1,1266,1258,-8
8242,0,0,57,0,-57
8243,1,1,2002,1427,-575
8244,1,1,125,1431,1306
8245,1,1,414,1531,1117
8246,0,0,92,0,-92
8247,0,0,62,0,-62
8248,1,1,701,1217,516
8249,1,0,15,0,-15
8250,1,0,8,0,-8
8251,0,0,52,0,-52
8252,1,1,411,1372,961
8253,0,0,5,0,-5
8254,1,0,132,0,-132
8255,0,0,13,0,-13
8256,1,0,146,0,-146
8257,0,0,66,0,-66
8258,1,0,13,0,-13
8259,1,0,39,0,-39
8260,0,0,5,0,-5
8261,0,0,80,0,-80
8262,0,0,28,0,-28
8263,1,0,62,0,-62
8264,1,1,722,1540,818
8265,1,1,169,1589,1420
8266,1,1,708,1391,683
8267,1,0,7,0,-7
8268,0,0,8,0,-8
8269,1,0,131,0,-131
8270,1,0,68,0,-68
8271,0,0,18,0,-18
8272,1,1,243,1342,1099
8273,1,1,24,1378,1354
8274,0,0,311,0,-311
8275,0,0,75,0,-75
8276,0,0,19,0,-19
8277,1,1,888,1665,777
8278,0,0,74,0,-74
8279,0,0,19,0,-19
8280,1,1,1085,1987,902
8281,1,0,96,0,-96
8282,1,0,93,0,-93
8283,1,0,19,0,-19
8284,0,0,4,0,-4
8285,0,0,32,0,-32
8286,1,1,571,1292,721
8287,0,0,7,0,-7
8288,0,0,8,0,-8
8289,1,0,40,0,-40
8290,1,1,1691,1260,-431
8291,1,0,65,0,-65
8292,1,1,1066,1351,285
8293,0,0,0,0,0
8294,1,1,372,1200,828
8295,1,0,120,0,-120
8296,0,0,126,0,-126
8297,1,1,698,1257,559
8298,1,1,199,1915,1716
8299,0,0,3,0,-3
8300,0,0,15,0,-15
8301,0,0,21,0,-21
8302,0,0,49,0,-49
8303,0,0,22,0,-22
8304,1,1,551,1671,1120
8305,1,0,78,0,-78
8306,1,1,1394,1267,-127
8307,1,1,705,1469,764
8308,1,0,19,0,-19
8309,0,0,0,0,0
8310,1,0,14,0,-14
8311,1,1,2065,2628,563
8312,1,0,20,0,-20
8313,1,0,31,0,-31
8314,1,0,34,0,-34
8315,1,0,188,0,-188
8316,0,0,16,0,-16
8317,1,1,190,1641,1451
8318,0,0,2,0,-2
8319,1,1,20,1335,1315
8320,0,0,49,0,-49
8321,1,1,110,1757,1647
8322,0,0,7,0,-7
8323,1,0,59,0,-59
8324,1,1,123,1652,1529
8325,1,1,498,1381,883
8326,1,1,539,1308,769
8327,1,1,512,1368,856
8328,0,0,23,0,-23
8329,0,0,25,0,-25
8330,0,0,16,0,-16
8331,1,0,78,0,-78
8332,1,0,1,0,-1
8333,0,0,19,0,-19
8334,0,0,105,0,-105
8335,1,1,329,1435,1106
8336,0,0,4,0,-4
8337,1,1,409,1216,807
8338,1,1,635,1640,1005
8339,1,0,1,0,-1
8340,1,1,238,1353,1115
8341,1,0,30,0,-30
8342,1,1,919,1392,473
8343,1,1,304,1204,900
8344,0,0,139,0,-139
8345,1,1,486,1277,791
8346,1,0,26,0,-26
8347,1,1,653,1432,779
8348,0,0,39,0,-39
8349,1,1,13,1833,1820
8350,0,0,41,0,-41
8351,0,0,107,0,-107
8352,1,0,67,0,-67
8353,1,1,108,1417,1309
8354,0,0,38,0,-38
8355,0,0,114,0,-114
8356,1,0,36,0,-36
8357,0,0,74,0,-74
8358,1,1,541,3553,3012
8359,1,0,41,0,-41
8360,1,1,355,1737,1382
8361,1,0,51,0,-51
8362,1,0,5,0,-5
8363,0,0,27,0,-27
8364,1,1,71,1487,1416
8365,0,0,5,0,-5
8366,1,0,6,0,-6
8367,1,1,1161,1814,653
8368,1,1,86,1458,1372
8369,1,1,170,1617,1447
8370,0,0,82,0,-82
8371,1,0,67,0,-67
8372,1,0,15,0,-15
8373,0,0,3,0,-3
8374,1,1,350,1333,983
8375,0,0,70,0,-70
8376,0,0,16,0,-16
8377,1,0,14,0,-14
8378,0,0,5,0,-5
8379,1,0,58,0,-58
8380,1,1,864,1929,1065
8381,1,0,3,0,-3
8382,1,0,17,0,-17
8383,1,1,28,1210,1182
8384,1,0,43,0,-43
8385,0,0,17,0,-17
8386,0,0,44,0,-44
8387,0,0,118,0,-118
8388,0,0,59,0,-59
8389,0,0,7,0,-7
8390,1,0,13,0,-13
8391,0,0,122,0,-122
8392,1,1,236,2119,1883
8393,1,0,45,0,-45
8394,1,0,77,0,-77
8395,1,0,8,0,-8
8396,1,1,628,1346,718
8397,1,0,21,0,-21
8398,0,0,30,0,-30
8399,1,0,5,0,-5
8400,1,1,155,1230,1075
8401,0,0,200,0,-200
8402,0,0,8,0,-8
8403,1,0,33,0,-33
8404,1,0,34,0,-34
8405,1,1,696,1338,642
8406,1,1,20,1535,1515
8407,0,0,1,0,-1
8408,1,0,139,0,-139
8409,1,0,52,0,-52
8410,0,0,10,0,-10
8411,1,1,795,1475,680
8412,1,0,43,0,-43
8413,1,1,659,1371,712
8414,0,0,126,0,-126
8415,0,0,44,0,-44
8416,1,1,667,2514,1847
8417,0,0,4,0,-4
8418,0,0,7,0,-7
8419,0,0,68,0,-68
8420,1,1,2216,1821,-395
8421,0,0,2,0,-2
8422,0,0,35,0,-35
8423,0,0,52,0,-52
8424,1,0,45,0,-45
8425,1,0,20,0,-20
8426,0,0,45,0,-45
8427,0,0,60,0,-60
8428,1,0,13,0,-13
8429,1,0,117,0,-117
8430,1,0,33,0,-33
8431,0,0,6,0,-6
8432,0,0,39,0,-39
8433,0,0,91,0,-91
8434,1,1,1268,1825,557
8435,1,0,34,0,-34
8436,1,1,113,1452,1339
8437,1,1,1323,1323,0
8438,1,0,15,0,-15
8439,1,1,1840,1262,-578
8440,1,1,751,1374,623
8441,1,1,470,1433,963
8442,1,0,57,0,-57
8443,1,0,52,0,-52
8444,1,0,72,0,-72
8445,1,1,146,1714,1568
8446,1,1,109,1671,1562
8447,0,0,24,0,-24
8448,1,1,396,1205,809
8449,1,0,66,0,-66
8450,0,0,92,0,-92
8451,1,1,837,1238,401
8452,0,0,5,0,-5
8453,1,1,336,1395,1059
8454,1,0,77,0,-77
8455,1,0,11,0,-11
8456,1,1,274,1546,1272
8457,1,1,62,1626,1564
8458,1,1,1878,1473,-405
8459,0,0,27,0,-27
8460,1,0,99,0,-99
8461,0,0,28,0,-28
8462,1,1,470,1252,782
8463,1,0,0,0,0
8464,1,0,63,0,-63
8465,0,0,56,0,-56
8466,1,1,1463,1491,28
8467,0,0,53,0,-53
8468,0,0,1,0,-1
8469,1,1,544,1517,973
8470,1,1,175,1304,1129
8471,0,0,42,0,-42
8472,0,0,120,0,-120
8473,1,0,10,0,-10
8474,0,0,18,0,-18
8475,1,0,106,0,-106
8476,1,0,27,0,-27
8477,1,0,22,0,-22
8478,0,0,25,0,-25
8479,0,0,84,0,-84
8480,1,0,129,0,-129
8481,0,0,123,0,-123
8482,1,1,137,1250,1113
8483,1,0,49,0,-49
8484,0,0,101,0,-101
8485,1,1,235,1202,967
8486,1,0,29,0,-29
8487,0,0,91,0,-91
8488,1,1,304,1695,1391
8489,1,1,992,2021,1029
8490,0,0,17,0,-17
8491,0,0,34,0,-34
8492,1,1,789,1266,477
8493,0,0,90,0,-90
8494,1,1,796,2692,1896
8495,1,1,95,1436,1341
8496,1,1,930,1494,564
8497,1,1,259,1227,968
8498,1,1,231,1255,1024
8499,1,0,21,0,-21
8500,1,0,121,0,-121
8501,1,0,4,0,-4
8502,1,0,139,0,-139
8503,1,1,257,1516,1259
8504,1,0,20,0,-20
8505,0,0,6,0,-6
8506,0,0,202,0,-202
8507,1,1,62,1340,1278
8508,0,0,57,0,-57
8509,1,1,924,1242,318
8510,0,0,191,0,-191
8511,1,0,4,0,-4
8512,1,0,73,0,-73
8513,1,0,14,0,-14
8514,0,0,123,0,-123
8515,0,0,81,0,-81
8516,1,0,19,0,-19
8517,1,1,545,1274,729
8518,1,0,24,0,-24
8519,0,0,38,0,-38
8520,1,1,645,2913,2268
8521,0,0,28,0,-28
8522,1,0,29,0,-29
8523,0,0,30,0,-30
8524,1,0,11,0,-11
8525,1,1,1095,1298,203
8526,0,0,73,0,-73
8527,1,1,695,1440,745
8528,1,0,40,0,-40
8529,1,0,101,0,-101
8530,1,1,739,1368,629
8531,0,0,4,0,-4
8532,1,0,24,0,-24
8533,0,0,43,0,-43
8534,0,0,16,0,-16
8535,1,1,1006,2792,1786
8536,0,0,16,0,-16
8537,1,0,35,0,-35
8538,1,1,144,1689,1545
8539,1,1,565,1541,976
8540,0,0,31,0,-31
8541,1,0,19,0,-19
8542,1,1,490,1210,720
8543,0,0,0,0,0
8544,1,1,523,1544,1021
8545,0,0,10,0,-10
8546,1,0,93,0,-93
8547,0,0,46,0,-46
8548,1,1,339,1246,907
8549,0,0,79,0,-79
8550,0,0,18,0,-18
8551,1,0,21,0,-21
8552,1,1,653,1388,735
8553,0,0,23,0,-23
8554,0,0,32,0,-32
8555,0,0,73,0,-73
8556,1,0,63,0,-63
8557,0,0,12,0,-12
8558,0,0,2,0,-2
8559,0,0,50,0,-50
8560,1,1,430,2329,1899
8561,1,0,3,0,-3
8562,1,0,4,0,-4
8563,0,0,37,0,-37
8564,1,1,400,1287,887
8565,0,0,54,0,-54
8566,0,0,185,0,-185
8567,1,1,1653,1240,-413
8568,0,0,29,0,-29
8569,1,1,1579,1288,-291
8570,1,0,86,0,-86
8571,1,0,132,0,-132
8572,1,1,1112,1457,345
8573,1,0,88,0,-88
8574,1,1,722,1924,1202
8575,0,0,24,0,-24
8576,1,0,7,0,-7
8577,1,1,318,1263,945
8578,0,0,35,0,-35
8579,1,0,0,0,0
8580,1,0,121,0,-121
8581,1,1,384,2677,2293
8582,0,0,92,0,-92
8583,1,0,24,0,-24
8584,0,0,15,0,-15
8585,0,0,13,0,-13
8586,1,1,150,1562,1412
8587,1,1,344,2071,1727
8588,0,0,225,0,-225
8589,1,0,55,0,-55
8590,1,1,71,1470,1399
8591,0,0,30,0,-30
8592,1,1,535,1615,1080
8593,1,1,431,2276,1845
8594,1,0,37,0,-37
8595,1,0,12,0,-12
8596,1,0,56,0,-56
8597,1,1,1370,1494,124
8598,1,0,91,0,-91
8599,1,0,6,0,-6
8600,0,0,8,0,-8
8601,0,0,12,0,-12
8602,1,1,362,1404,1042
8603,0,0,110,0,-110
8604,1,0,52,0,-52
8605,1,1,84,1306,1222
8606,1,1,525,1836,1311
8607,1,0,62,0,-62
8608,1,0,14,0,-14
8609,0,0,97,0,-97
8610,1,0,92,0,-92
8611,0,0,120,0,-120
8612,1,0,9,0,-9
8613,1,1,95,1381,1286
8614,0,0,87,0,-87
8615,0,0,271,0,-271
8616,0,0,1,0,-1
8617,0,0,36,0,-36
8618,1,1,206,1441,1235
8619,1,0,56,0,-56
8620,0,0,5,0,-5
8621,1,1,156,1476,1320
8622,1,1,1377,1816,439
8623,1,0,3,0,-3
8624,0,0,52,0,-52
8625,0,0,11,0,-11
8626,1,1,276,1395,1119
8627,1,1,321,1319,998
8628,1,0,7,0,-7
8629,0,0,59,0,-59
8630,0,0,55,0,-55
8631,0,0,23,0,-23
8632,0,0,8,0,-8
8633,1,0,40,0,-40
8634,1,1,359,1205,846
8635,0,0,24,0,-24
8636,1,1,63,1596,1533
8637,0,0,2,0,-2
8638,0,0,8,0,-8
8639,0,0,4,0,-4
8640,1,1,888,1468,580
8641,1,0,16,0,-16
8642,0,0,24,0,-24
8643,1,1,620,1668,1048
8644,1,1,124,1275,1151
8645,1,0,12,0,-12
8646,1,1,613,1291,678
8647,1,1,434,1362,928
8648,1,0,135,0,-135
8649,0,0,16,0,-16
8650,1,1,2475,1241,-1234
8651,1,1,791,1259,468
8652,1,0,107,0,-107
8653,1,0,89,0,-89
8654,1,0,30,0,-30
8655,0,0,18,0,-18
8656,0,0,62,0,-62
8657,1,0,130,0,-130
8658,0,0,43,0,-43
8659,0,0,41,0,-41
8660,1,1,493,1473,980
8661,0,0,16,0,-16
8662,0,0,101,0,-101
8663,0,0,13,0,-13
8664,0,0,35,0,-35
8665,0,0,0,0,0
8666,1,1,78,1202,1124
8667,1,1,299,1302,1003
8668,1,0,20,0,-20
8669,1,1,637,1288,651
8670,1,0,19,0,-19
8671,0,0,5,0,-5
8672,1,1,1703,1361,-342
8673,0,0,174,0,-174
8674,0,0,177,0,-177
8675,1,1,726,1827,1101
8676,0,0,21,0,-21
8677,1,0,17,0,-17
8678,1,0,23,0,-23
8679,0,0,0,0,0
8680,0,0,0,0,0
8681,1,1,783,1374,591
8682,1,0,13,0,-13
8683,1,1,331,1533,1202
8684,1,1,766,1491,725
8685,0,0,39,0,-39
8686,1,0,36,0,-36
8687,1,0,19,0,-19
8688,1,0,27,0,-27
8689,1,1,389,2244,1855
8690,1,1,457,1212,755
8691,0,0,6,0,-6
8692,1,1,866,1441,575
8693,0,0,10,0,-10
8694,1,1,179,1463,1284
8695,1,1,361,1296,935
8696,1,1,446,1714,1268
8697,1,1,157,1351,1194
8698,1,1,86,2992,2906
8699,1,0,5,0,-5
8700,0,0,3,0,-3
8701,1,0,65,0,-65
8702,0,0,36,0,-36
8703,1,0,9,0,-9
8704,1,1,194,1345,1151
8705,0,0,1,0,-1
8706,0,0,98,0,-98
8707,1,1,742,1281,539
8708,1,0,28,0,-28
8709,0,0,21,0,-21
8710,0,0,8,0,-8
8711,1,1,444,1296,852
8712,1,1,394,2030,1636
8713,0,0,8,0,-8
8714,1,1,308,1243,935
8715,1,0,33,0,-33
8716,0,0,76,0,-76
8717,0,0,34,0,-34
8718,0,0,18,0,-18
8719,1,1,1932,1270,-662
8720,0,0,2,0,-2
8721,0,0,16,0,-16
8722,1,0,109,0,-109
8723,1,1,1113,3649,2536
8724,0,0,100,0,-100
8725,1,1,287,1534,1247
8726,0,0,1,0,-1
8727,1,0,14,0,-14
8728,0,0,16,0,-16
8729,1,1,964,1264,300
8730,1,1,471,1431,960
8731,1,0,97,0,-97
8732,1,0,211,0,-211
8733,1,1,905,1293,388
8734,1,1,523,1323,800
8735,1,1,246,1316,1070
8736,1,1,1355,1877,522
8737,0,0,7,0,-7
8738,1,0,61,0,-61
8739,0,0,8,0,-8
8740,1,1,841,1509,668
8741,1,0,53,0,-53
8742,1,0,5,0,-5
8743,1,1,77,1391,1314
8744,1,0,3,0,-3
8745,0,0,44,0,-44
8746,1,1,377,1879,1502
8747,1,0,2,0,-2
8748,0,0,69,0,-69
8749,0,0,15,0,-15
8750,1,1,607,1256,649
8751,1,0,78,0,-78
8752,0,0,65,0,-65
8753,0,0,0,0,0
8754,0,0,131,0,-131
8755,0,0,2,0,-2
8756,0,0,31,0,-31
8757,0,0,41,0,-41
8758,0,0,32,0,-32
8759,0,0,67,0,-67
8760,1,1,431,2136,1705
8761,0,0,33,0,-33
8762,0,0,154,0,-154
8763,0,0,74,0,-74
8764,1,0,110,0,-110
8765,0,0,2,0,-2
8766,1,1,295,1561,1266
8767,1,0,284,0,-284
8768,0,0,11,0,-11
8769,1,1,73,1356,1283
8770,1,1,301,1321,1020
8771,0,0,13,0,-13
8772,1,0,133,0,-133
8773,0,0,1,0,-1
8774,1,0,28,0,-28
8775,1,1,412,1728,1316
8776,0,0,170,0,-170
8777,1,1,14,1500,1486
8778,1,0,93,0,-93
8779,0,0,125,0,-125
8780,1,1,558,1362,804
8781,1,0,25,0,-25
8782,1,0,44,0,-44
8783,1,0,2,0,-2
8784,1,1,369,1271,902
8785,1,0,8,0,-8
8786,1,0,101,0,-101
8787,1,0,14,0,-14
8788,1,1,475,1220,745
8789,1,1,1181,1506,325
8790,1,1,452,1204,752
8791,1,1,1112,1785,673
8792,1,0,74,0,-74
8793,0,0,3,0,-3
8794,1,1,916,2254,1338
8795,1,0,54,0,-54
8796,1,1,119,1239,1120
8797,1,0,0,0,0
8798,1,0,40,0,-40
8799,0,0,20,0,-20
8800,1,0,21,0,-21
8801,0,0,6,0,-6
8802,1,0,3,0,-3
8803,1,0,128,0,-128
8804,0,0,79,0,-79
8805,1,1,1591,1562,-29
8806,0,0,69,0,-69
8807,0,0,3,0,-3
8808,0,0,55,0,-55
8809,0,0,20,0,-20
8810,1,1,403,1399,996
8811,1,0,174,0,-174
8812,0,0,7,0,-7
8813,1,0,27,0,-27
8814,0,0,41,0,-41
8815,0,0,46,0,-46
8816,0,0,22,0,-22
8817,1,1,745,2273,1528
8818,1,0,62,0,-62
8819,0,0,24,0,-24
8820,1,1,1163,1217,54
8821,0,0,8,0,-8
8822,1,1,159,2073,1914
8823,0,0,89,0,-89
8824,0,0,66,0,-66
8825,1,0,24,0,-24
8826,1,0,43,0,-43
8827,1,1,373,1591,1218
8828,1,1,734,1339,605
8829,0,0,39,0,-39
8830,1,0,55,0,-55
8831,0,0,16,0,-16
8832,0,0,64,0,-64
8833,0,0,38,0,-38
8834,0,0,23,0,-23
8835,0,0,47,0,-47
8836,0,0,26,0,-26
8837,0,0,18,0,-18
8838,0,0,3,0,-3
8839,0,0,47,0,-47
8840,1,1,1029,1418,389
8841,0,0,36,0,-36
8842,1,0,21,0,-21
8843,1,1,941,1419,478
8844,0,0,6,0,-6
8845,0,0,51,0,-51
8846,1,1,303,1281,978
8847,1,1,92,1303,1211
8848,1,0,19,0,-19
8849,0,0,131,0,-131
8850,0,0,94,0,-94
8851,0,0,25,0,-25
8852,1,0,8,0,-8
8853,1,0,42,0,-42
8854,0,0,55,0,-55
8855,1,0,5,0,-5
8856,0,0,48,0,-48
8857,1,0,141,0,-141
8858,0,0,7,0,-7
8859,1,1,246,2134,1888
8860,1,0,39,0,-39
8861,0,0,85,0,-85
8862,0,0,5,0,-5
8863,0,0,23,0,-23
8864,0,0,122,0,-122
8865,1,1,8,1330,1322
8866,0,0,24,0,-24
8867,1,0,116,0,-116
8868,0,0,121,0,-121
8869,1,1,43,1288,1245
8870,0,0,12,0,-12
8871,1,0,2,0,-2
8872,0,0,162,0,-162
8873,1,0,163,0,-163
8874,1,1,593,1432,839
8875,1,1,401,1813,1412
8876,1,1,257,1513,1256
8877,0,0,9,0,-9
8878,1,0,79,0,-79
8879,1,0,85,0,-85
8880,1,0,3,0,-3
8881,1,0,73,0,-73
8882,0,0,16,0,-16
8883,1,1,129,1319,1190
8884,0,0,73,0,-73
8885,1,1,364,1229,865
8886,0,0,55,0,-55
8887,1,1,453,1246,793
8888,0,0,7,0,-7
8889,0,0,17,0,-17
8890,1,0,93,0,-93
8891,1,0,66,0,-66
8892,1,0,29,0,-29
8893,0,0,81,0,-81
8894,1,1,117,1542,1425
8895,1,0,31,0,-31
8896,1,1,670,1250,580
8897,1,1,114,1348,1234
8898,1,1,108,1639,1531
8899,1,0,11,0,-11
8900,1,0,11,0,-11
8901,1,0,11,0,-11
8902,1,0,49,0,-49
8903,1,1,493,1589,1096
8904,0,0,102,0,-102
8905,1,1,190,1735,1545
8906,1,0,34,0,-34
8907,0,0,11,0,-11
8908,1,0,48,0,-48
8909,0,0,0,0,0
8910,0,0,0,0,0
8911,1,1,161,1630,1469
8912,0,0,47,0,-47
8913,1,0,36,0,-36
8914,0,0,121,0,-121
8915,1,0,4,0,-4
8916,1,0,4,0,-4
8917,1,0,10,0,-10
8918,1,1,1143,1413,270
8919,0,0,15,0,-15
8920,1,0,21,0,-21
8921,0,0,63,0,-63
8922,1,0,33,0,-33
8923,0,0,43,0,-43
8924,1,0,44,0,-44
8925,1,1,71,1427,1356
8926,0,0,19,0,-19
8927,0,0,160,0,-160
8928,0,0,2,0,-2
8929,0,0,7,0,-7
8930,0,0,6,0,-6
8931,0,0,40,0,-40
8932,1,1,423,1257,834
8933,0,0,119,0,-119
8934,0,0,8,0,-8
8935,0,0,57,0,-57
8936,0,0,51,0,-51
8937,0,0,25,0,-25
8938,1,1,413,1222,809
8939,0,0,98,0,-98
8940,0,0,5,0,-5
8941,1,0,80,0,-80
8942,1,1,276,1218,942
8943,1,0,65,0,-65
8944,0,0,29,0,-29
8945,0,0,22,0,-22
8946,1,1,658,1573,915
8947,1,1,330,1209,879
8948,0,0,6,0,-6
8949,0,0,5,0,-5
8950,1,0,39,0,-39
8951,1,1,419,1257,838
8952,1,0,61,0,-61
8953,1,0,38,0,-38
8954,1,0,118,0,-118
8955,1,0,32,0,-32
8956,1,0,24,0,-24
8957,0,0,9,0,-9
8958,0,0,6,0,-6
